0,896,78,627,"置顶 如果您买我的书，请戳链接：
43,270,703,513,"这一年来做过的挤挤系列~~
①泰迪熊挤挤小面包：直播链接O网页链接
②熊猫挤挤馒头：O网页链接
③米奇米妮挤挤面包：O网页链接
④金鸡抱福奶黄包：O网页链接
⑤挤挤小面包：O网页链接
⑥轻松熊和hellokitty挤挤面包：配方同5~直播链接 ...展开全文c",5月26日 08:28
0,20235,46662,106067,"置顶 【牛肉面】它被很多人叫错为兰州拉面。牛肉面是我的人生菜单，代表着我在西北最好的一段时光。这是我爸做的家常版，也是我心目中最好的版本。希望能被看完
#一日一食一记# L日食记的秒拍视频",6月14日 21:44
1,974,2964,5896,"【夏日宵夜合集】夏天不吃宵夜还怎么活？整理了之前做过的几种，晚上也不给你肚子放假 #一日一食一记#
【花甲粉】L日食记的秒拍视频
【盐酥鸡x花枝丸】O网页链接
【螺蛳粉】L日食记的秒拍视频
【冒菜】O网页链接
【酸辣粉】O网页链接",7月26日 22:24
2,1305,7692,5492,这是我朋友的外甥女，家里特别着急，帮扩，希望姑娘平安,7月26日 20:02
3,5998,27475,4831,来抽奖送个厉害的东西，传说中“镶500万颗钻”的意大利拉歌蒂尼不粘锅。亲测好用，连煎鱼皮都不粘，用油能比平时少近一半，无油烟，跟普通不粘锅不是一个次元的我太喜欢了，所以收在我店铺里了，买锅戳→O【日食记】蓝钻28cm平底无烟不粘炒锅 赠7件套...,7月25日 20:29
4,148,481,2492,恭喜@不如卖瓜丢丢梨 等3名用户获得【桂花蜜】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月25日 14:19
5,538,1561,4952,对了，这次片尾彩蛋是最近公司小伙伴都在B站追的番@异世界食堂_动画 ，一看就肚子饿，安利给你们，链接戳右→O网页链接,7月24日 23:12
6,10138,28241,43072,"【蛋包饭】学会了做这个，哄女孩子开心不用愁不过这次做饭我好紧张，蛋包饭做得好不好，真是出锅的一刻定生死……
#一日一食一记# L日食记的秒拍视频",7月24日 21:15
7,964,3296,8353,"【钵仔糕】爱死这个又Q弹又剔透的甜甜的小东西了 #一日一食一记#
视频戳→L第一百零二回 钵仔糕这么好吃的东西 你居然没...",7月21日 20:30
8,1189,4225,4258,叔来送桂花蜜了，用它搭配夏天的冰品，或加一点在水果茶里，简直香到要起飞抽三瓶，下周二@微博抽奖平台 开奖,7月21日 17:04
9,218,1107,3674,好看，感觉也挺合适做成风铃啥的,7月21日 14:31
10,5425,16800,33527,"【钵仔糕】这么可爱的东西，我居然没吃过！好看到舍不得吃，甜丝丝的，嚼着嘎吱嘎吱还弹牙
#一日一食一记# #放肆美食# #放肆一夏# L日食记的秒拍视频",7月20日 21:09
11,254,442,3583,戴上耳机，睡前听饭，晚安,7月19日 22:16
12,375,1436,4246,我现在每晚，不吃上一碗这个就不得劲,7月18日 20:41
13,3594,19233,27935,"【杏仁豆腐】夏天没胃口？来吃我的豆腐吧滑到嘴里又凉又嫩，甜甜的可好吃了~
#一日一食一记# #放肆一夏# #放肆美食# L日食记的秒拍视频",7月17日 21:22
14,3111,2635,16862,说我今天良心发现没放毒的，会动的毒来了对，都是我做的，你打我呀？,7月16日 23:24
15,1424,437,12879,不睡想啥呢你？（图依次是：小刀，奶油，咖喱，酥饼）,7月16日 22:51
16,719,2450,6502,周末晚上我刚遛完狗，自己也热成狗，盘算着一会吹着空调来份酱油炒面，再开瓶冰啤酒,7月14日 21:32
17,1121,4319,9626,听叔的，好好吃早餐,7月14日 07:41
18,1164,867,12364,任何力量也无法阻拦心向自由，早安,7月14日 07:28
19,163,1196,2970,恭喜@一粒小红豆啊 等20名用户获得【福佳啤酒和六角杯】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,7月13日 21:56
20,6996,26190,41476,"【酱油炒面】好吃到让你嘴边沾满酱汁都顾不上擦，一点不夸张。别忘了加个荷包蛋
出镜@管家的日子 #一日一食一记# L日食记的秒拍视频",7月13日 20:44
21,539,1870,4520,"【夫妻肺片】是最近我最爱吃的凉拌菜，油亮辣爽的酱汁一淋，立刻有了能下两碗饭的魔力
#一日一食一记# L第九十九回 夫妻肺片没夫妻就算了 连肺片都没...",7月11日 21:14
22,1992,421,8671,今天拍了个故事，刚收工…这个点应该没人还醒着了吧？还没睡的可以来评论里反省一下自己,7月11日 02:40
23,3691,8660,21658,"【夫妻肺片】能干掉好几碗米饭的超强凉菜！不过这菜名分明耍流氓，既没有夫妻，也没有肺片
#一日一食一记# L日食记的秒拍视频",7月10日 21:09
24,636,4619,3333,啃卤味怎么能不来口酒，来抽奖吧，从转发的粉丝中抽20位送@Hoegaarden福佳啤酒 和经典六角杯，下周二@微博抽奖平台 开奖，购买链接→O福佳旗舰店 ¡查看图片,7月8日 21:10
25,1254,11544,8251,"【卤味鸭脖拼盘】卤味太危险了，特别是鸭脖什么的，入味有嚼劲，再来瓶啤酒完全停不下来
#一日一食一记#",7月8日 20:08
26,1693,22693,23388,【夏日凉菜合集】夏天没几道压箱底的凉菜，还怎么活？整理了我之前做过的几道，收好 #一日一食一记#,7月7日 21:29
27,1238,133,12648,开了个ins，没事来找我玩,7月7日 21:07
28,9639,35495,54000,"【家常版大盘鸡】鸡中最爱，一顿只吃这一盘足矣。等鸡吃得差不多了，往汤汁里下点面，几乎满足了我对食物的所有幻想
#一日一食一记# L日食记的秒拍视频",7月6日 21:00
29,1006,1512,4052,"【冷吃兔】家常版图文步骤来了，第一次吃兔兔会有一些心理障碍，但太好吃了所以很快就习惯了
视频戳→L第九十七回 兔兔这么可爱 这么好吃 #一日一食一记#",7月4日 20:52
30,636,1136,3795,快下班了，一起来吃兔兔啊,7月4日 17:06
31,5642,8883,20761,"【冷吃兔】兔兔那么可爱，怎么可以……那么好吃？！家常版也鲜香麻辣有嚼劲，吃过后能理解大灰狼的感受了
#一日一食一记# L日食记的秒拍视频",7月3日 22:02
32,3644,2878,15234,晒一些做过的饭，每张都会动，晚安,7月1日 23:12
33,669,1384,10095,这个点吃夜宵太罪恶了，听个饭解解馋吧~ 以后“听饭”会在我的个人号发，来吧,6月30日 22:31
34,855,1964,5316,"【地狱麻辣烫】读书的时候恨不得每天都来份麻辣烫，点上一碗喜欢的食材，最后把汤一口气呼噜光，爽！
#一日一食一记# L第九十五回 人有多大胆 麻辣烫有多大碗",6月28日 21:13
35,346,986,3200,恭喜@cherisezzz 等3名用户获得【自制油泼辣】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月28日 16:41
36,19760,41240,63325,"【地狱麻辣烫】你吃麻辣烫的时候喝汤吗？反正我肯定是端起来一喝到底的那个
#一日一食一记# L日食记的秒拍视频",6月26日 21:18
37,288,787,2619,恭喜@弋安- 等5名用户获得【管家的面】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月26日 15:39
38,708,2987,7618,下午茶做好了，你们慢慢吃，我遛狗去了,6月24日 16:23
39,911,3886,6954,"【酸汤肥牛面】菜名念十遍包饿，你们念，我去再吃一碗
视频戳→L酸汤肥…不行, 这菜名念的我流口水 #一日一食一记#",6月23日 20:39
40,1099,8222,8000,唉，自从孤陋寡闻的我知道可以选无糖，最近我都没停过，简直有毒,6月23日 14:55
41,137,432,2073,恭喜@yyEML 等3名用户获得【自制油泼辣】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月23日 14:03
42,137,432,2073,恭喜@yyEML 等3名用户获得【自制油泼辣】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月23日 14:03
43,137,432,2073,恭喜@yyEML 等3名用户获得【自制油泼辣】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月23日 14:03
0,645,4639,1695,"置顶 肉松蛋糕卷
这款蛋糕卷也是反复调整好多次
真的超好吃😋、我女儿让我每天都做
咸口的真的清爽很多 少了甜卷奶油的腻口
鸡蛋5个、海盐2.5g、细砂糖50g、无味食用油45g、牛奶55g、低粉65g、葱花适量、肉松适量。
肉松当然要选森森家的无添加肉松才会更好吃呀 O女侠森森 肉松3味各一罐 装无添加 换味道可备...",1月13日 19:41
1,55,348,259,"红茶太妃糖：淡奶油300,白砂糖150,麦芽糖50.红茶适量。红茶淡奶油热浸泡 过滤出红茶不要（我懒，直接放红茶粉。其实是忘记了）所有材料混合入锅中小火一边搅拌一边熬到118～120度左右（如下图）装入模具冷却后切块。吼吼吃～用不完的奶油就这么消耗",6月15日 21:50
2,66,6,93,"来刷个存在感 上课花太多的精力 耐心 心思
昨天的月饼 今天的蛋黄酥 都已经美出新高度
每次结束大家都不敢相信是自己做的🙄
9月之前所有课都满了
大家一而再再而三的赶过来上课 那么远 很感动😹
你们老偷拍我 我也偷拍你们",6月15日 21:06
3,7,转发,40,"学员和森森做的
傻傻分不清
一样好
端午刚过完 我们已经迎接中秋了🙄 L秒拍视频",6月15日 20:53
4,28,2,67,也感谢一路有你们陪伴,6月8日 22:52
5,64,转发,52,"每次都有几个老学员 每次群里都在讨论我
每次临走都问下一次什么时候可以再来
每次她们都可以那么开心 每次她们都觉得收获满满
今天来显摆显摆🙈然后我就感觉不那么累了🙄
ps：图️的抹布好用哭了",6月8日 22:35
6,129,9,280,"今天的蛋糕卷毛孔细到看不见了🙈
每次蛋糕卷课她们除了惊讶就是惊讶😺
那么多边角料呢
全吃了 好吃好吃好吃 😋",6月5日 00:37
7,9,7,36,少女️,6月3日 00:53
8,12,3,13,随身一罐 走到哪里吃到哪 保证停不下来,6月3日 00:52
9,13,1,31,这批蛋黄大成 看的我饿,6月3日 00:51
10,4,转发,6,恭喜@子涵妈蛋黄酥 1名用户获得【 面包机】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O网页链接,6月3日 00:39
11,67,4,67,"今天烤了十二盘麦片
做了戚风胚子还是那么嫩
随意抹点奶油
夹一些榴莲
人间美味😋
不信你就试一下
晚安啦",5月26日 23:58
12,54,转发,25,"大家都收到麦片了么
怎么样呀
吃起来根本不能停对不对
配上自己做的酸奶拍完就吃了这么大碗
等课的同学对不起六月份一定一定上课 我已经在排了 好了发你们 懒了一个月",5月25日 22:08
13,10,转发,20,我每天抱着当零食吃不能停 真材实料 每一种都是最好的原料  了解我的人都懂 都不敢宣传做不出来,5月22日 21:04
14,5,1,16,没有泡打粉的磅蛋糕 掌握了我上课说的关键技巧 棒棒哒,5月22日 21:00
15,27,12,34,"大家的肉松卷做的超级好的
还没做的赶快做起来",5月22日 20:58
16,80,17,104,"我烤了坚果麦片
你准备好酸奶了么
自己烤的麦片配自己做的酸奶😋
每天酸奶麦片不能停",5月17日 16:36
17,33,10,24,😋好吃到爆的肉松蛋糕卷还有人没试过么 那必须要试试 @ 我的作业多到爆炸,5月17日 14:22
18,13,6,44,好美  按我说的做 绝对不会失败,5月17日 14:14
19,212,1777,1389,"蛋白糖
简单又可爱 平时做生日蛋糕也可以拿来装饰哦
烤干以后温温的就要装好保鲜盒密封才不会返潮
蛋白霜不需要打到特别硬
糖水温度控制不好可能会失败哦",5月17日 10:54
20,14,1,24,颜色淡淡的 超级可爱,5月17日 10:45
21,6,2,13,哇哈哈 这是什么节奏 大家快来交作业啦,5月17日 10:44
22,56,1,35,"牛扎饼独立包装好看又费时费成本
每盒贵两块钱的话
你会选哪种",5月15日 21:53
23,44,转发,25,"不露脸的直播还是蛮轻松的
最后没电了就断了
难为你们了
要听那么难听的声音",5月5日 19:52
24,627,263,417,春风十里，不如直播一场，我在一直播等你！（来自L一直播:女侠森森正在直播）APP下载地址：O网页链接 2佛山,5月5日 18:40
25,53,4,83,"蛋白糖烤好了也好吃呦😋她本来就是糖 就该甜
有一个多月没有端相机
看到这些糖不由自主就端起了相机 可爱吧
@阿莫玲 家的餐巾超级美啊 跟我穿的裙子布料一样一样舒服 好喜欢 还有桌布
当然少不了@puffi 家旧木板 喜欢喜欢 都消毒好的适合我这种洁癖",5月5日 17:07
26,54,3,35,"我来讲一下
最近好几个发这样的图片
问我为什么蛋黄酥不酥
图片这样的根本不是酥不酥的问题
没熟没熟没熟
生的也不好吃啊[捂脸]
我觉得这种很容易就可以看出是因为不熟啊",5月5日 11:11
27,24,4,25,必须好吃到爆 最近都没空收作业 你们都做了没,5月5日 10:26
28,8,1,12,趁热卷不会裂 你们试试,5月5日 10:26
29,106,1,95,"有人提议直播
想直播么
挤的好看还是有点技巧的
你们一般都上哪个直播呀
几点钟比较好
晚上没空",5月4日 23:39
30,48,3,71,"太可爱
有木有
嘎嘣脆
入口即化
准备好花嘴温度计
明天一起玩",5月4日 21:16
31,62,转发,73,"白天上课
晚上订单
一个人加班苦
配的给不给💯 L秒拍视频 .",4月27日 21:43
32,27,7,104,"实在忍不住吃了一个
今天的巧克力和抹茶是有史以来做的最最好的一次
😋 L秒拍视频 .",4月21日 20:01
33,22,5,91,下午茶️来一块覆盆子芝士慕斯是不是很完美,4月21日 13:39
34,18,1,26,"作业太多 随便拉几个出来
每次红茶卷卷最受欢迎了
都是回家做的比上课好🙄
估计手把手的让你们紧张",4月21日 13:31
35,15,1,14,"亲们
私信太多了根本不敢点开
有事wei xin留言给我留好
我夜里会回复的🙄",4月21日 13:12
36,67,5,88,"1000个小贝壳
真的做的好酸爽
谢谢大家的支持
又让我累积了经验
小贝壳越做越好看 越做越好吃 L秒拍视频 .",4月20日 21:14
37,69,1,60,"下课后自己加班挤了三盘还债
今天超级超级累
每个人都要手把手教到会啊啊啊",4月16日 22:38
38,29,2,53,"沥水篮也太好看了吧
而且又大又实用
@臻子寻味  买家秀来啦",4月14日 18:12
39,55,466,320,"姜撞奶 简单到只需要三分钟的甜品😋
姜汁8g 鲜奶110 细砂糖8
一般都是用水牛奶 为了方便我用鲜奶
来客人的时候分分钟就可以露一手
姜要用老姜 牛奶温度不宜过高70～80度就好
吃完一杯整个人都暖暖哒 快去试一下",4月14日 16:00
40,65,13,34,大家的肉松蛋糕卷还是停不下来呀,3月26日 12:35
41,43,转发,21,给你们的都是好的 每个蛋黄都是筛选的 100个里面基本上有20+不太好的,3月26日 11:50
42,42,2,69,给你们看看昨天的节奏 L秒拍视频 .,3月26日 11:32
43,29,转发,19,当然不通知啦 不通知都忙成了,3月26日 11:30
0,1891,7867,5881,"置顶 #曼食慢语#  前几天我去看了小黄人电影，完全被唱歌的小黄人洗脑了。作为#正经厨娘# 的我把小黄人做成吃的啦！芒果味的糯米皮，包着芒果味和香蕉味的冰激凌，敲好吃！#厨房的诱惑# ps，今天有福利哦！我会在转发这条微博的粉丝中抽三位，送视频里的同款便当盒！以及请大家不要去翻我前天发的微博…
...展开全文c",7月26日 23:14
1,80,265,588,对面包发酵有困惑的小伙伴看这里！,7月26日 14:06
2,1258,70,3331,做了一个小黄人，不许说丑,7月24日 15:25
3,82,94,750,周末上海的气温就要冲击40度了...我已经准备好一冰箱的冰棒冷饮冰激凌了，你们不用劝我了，打死我都不会出门的！海外小伙伴看4K冰激凌视频点这里→→→O网页链接,7月21日 13:40
4,865,5074,11239,#曼食慢语#  现在这种天气真的啥也不想干，就想躺着吃冰，已经热到吃冰激凌都会觉得腻了，所以我做了三款水果味的、加了果酒的、没有乳脂或含量很低的冰品，加一点点酒能让冰品有种特别清凉的感觉，爱吃冰小仙女也不用担心热量太高啦！~ #理想生活季#  LAmanda的小厨房的秒拍视频,7月19日 18:11
5,379,16,2084,你们知道饿着肚子拍美食节目是种什么体验吗,7月18日 14:34
6,183,38,1666,我扑～,7月15日 15:47
7,1007,4186,10015,#曼食慢语# 最近水果店都摆上了新鲜的杨梅，红红的、圆圆的、大大的，看着可爱得不行。每次都会忍不住买多，吃多了又会牙酸，但又放不久。所以，每次买多了，我都会做冰糖杨梅干和杨梅冰茶，再泡个杨梅酒。等到来年，酒喝完了，又有新杨梅可以吃啦~#理想生活季# LAmanda的小厨房的秒拍视频,7月14日 19:34
8,101,219,1028,#理想生活季# 你们总说工作日的早上起不来，明天就是周末啦！睡到自然醒，再起来给自己做一份早餐，然后就可以约上小伙伴出去浪啦啦啦啦啦！然而天这么热我并不想出门....海外党点这里看4k超清视频→→→O网页链接 #正经厨娘#,7月14日 13:07
9,1804,10920,23139,#曼达小馆# 我又动手做早餐啦~ 这次依然是用不到15分钟做出一顿丰盛的早餐：一片熔岩乳酪吐司，一杯南瓜羹，再搭配一份新鲜水果，完美！一份黄灿灿的早餐，让一整天的精神都活跃起来！#理想生活季# @鲜城 O网页链接,7月12日 18:32
10,105,35,1615,说好的帮我检查快递呢？别睡啊momo,7月10日 13:47
11,392,15,2133,我的小菜地又收菜了～番茄长得挺好，可茄子为什么那么瘦啊,7月9日 16:13
12,127,255,1092,今天好热…我快要融化了…还好冰箱里有颜值朴素的，毫不做作的，能勾起童年回忆的红豆冰棒和绿豆冰棒，还有我很喜欢吃的椰香燕麦蜂蜜冰棒！海外党看视频点这里→O网页链接你们最喜欢什么味的冰棒呢？,7月7日 16:41
13,318,80,3043,斑节虾的尾巴好漂亮～,7月7日 14:43
14,1351,8076,12351,#曼食快语# 天气热的太快，每天都是不见不散的大太阳，随便走两步就满头汗，吓得我赶紧拿出冰棒模具，做了三种怀旧口味的冰棒，更了一期（拖了半年的）快语，毕竟天这么热，我还想去冰箱躺着，节目就短点吧。#理想生活季# @鲜城 LAmanda的小厨房的秒拍视频 N【曼食慢语】冰棒雪糕模具 DIY雪糕 包邮 日本...,7月5日 19:44
15,160,38,2740,一张极不情愿的合影,7月3日 22:07
16,318,467,2325,请给我来一份奇亚籽馄饨，一个卤蛋帕尼尼，一碗牛油果盖浇饭谢谢,6月30日 22:04
17,261,610,1354,#正经厨娘# 油泼扯面不难做，扯好面条，摆上辣子、小葱和蒜末，热油往面上那一浇，嗞啦~~海外党点这里看视频→O网页链接 做扯面记住3个诀窍：面要现做、油要现泼、辣子要香。最后，最重要最重要的是——做完赶紧蹲下吃！#深夜发吃拉仇恨# #深夜食堂# 第5、8张图要缩小一下才能看哦!,6月29日 20:00
18,5396,23074,30199,#曼食慢语# 前几天半夜躺床上看《白鹿原》，白嘉轩吃着仙草做的油泼扯面，可馋死我了！吃完还叫着“再弄一碗”，听到这话我马上起床给自己弄了一碗！现扯的面条很有劲道，酸酸辣辣的，美滴hin！据说扯面有专用的食用姿势，请搭配使用。#理想的生活# LAmanda的小厨房的秒拍视频,6月28日 18:55
19,500,32,1162,上周参加了元朗荣华在深圳的新品月饼发布会，才发觉又是一年中秋在不远处了。前两年做过鲜肉和蛋黄莲蓉两种月饼了，今年正好从元朗荣华找找灵感～发布会上吃到了好吃的心太软奶黄月饼，有种芝士蛋糕的感觉，还有馅料超足的蔓越莓月饼，吃起来是粒粒分明的口感，你们想看我做什么口味的～,6月28日 13:41
20,260,88,1290,大家好，我是Amanda，欢迎收看今天的曼食慢语。今天不是来给大家做菜的，来和大家聊天，我想对你们说的有很多，都在文章里~笔芯！ °大家好我是Amanda，我有些话要和大家说,6月26日 21:13
21,1162,161,1594,在画廊看到一副很喜欢的画，仔细一看原来是粽子（图1）…我果然还是对食物最感兴趣，图2是什么你们能看出来吗～,6月25日 17:16
22,238,30,1023,每次去到不错的酒吧都会想起小时候的梦想，当个酒吧老板娘，有生之年一定会实现这个梦想，立贴为证,6月23日 22:33
23,147,296,1029,周末到了，想吃宵夜的心是不是蠢蠢欲动呀！做一盆小龙虾，冰一打啤酒，找一部电影、电视、综艺或者球赛，开动！（其实1kg真的不够吃，请大胆启用你家最大的锅）#深夜发吃拉仇恨##深夜食堂#,6月23日 20:01
24,2410,10163,14594,#曼食慢语# 我也不知道小龙虾什么时候就成功上位突然成了宵夜的标配，反正我跟你们一样，没能抵挡得住它的诱惑，自从进入吃小龙虾的季节，我已经在家偷偷吃过好几顿了...今天会把我的独门秘制十三香小龙虾分享给你们。Q弹紧实的虾肉和浓香的酱汁，今晚的宵夜就是它啦！#深夜食堂# #正经厨娘#  ...展开全文c,6月21日 17:43
25,434,51,3640,生日宴老公请吃油光光的红烧肉，大海碗装的长寿面，烂糊糊的疙瘩汤…蛋糕呢？鲜花呢？说好的18岁少女呢？跟人设不符啊亲,6月20日 22:58
26,24,86,376,恭喜@犹未觉晓 等5名用户获得【“四海维拉”旅行三件礼包】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月19日 17:16
27,165,24,1170,昨晚去卫生间碰见大幂幂了，出来保安问我，见到明星不拍张照吗？大哥你咋那么热心呢 ¡查看图片,6月19日 13:45
28,615,672,2009,今天是想和大家说一件小事情，6月20日是我今年的18岁生日！今年生日想亲口对喜欢我这么久的小伙伴们说一声感谢，谢谢你们一直以来对我的关注和支持，也谢谢之前特地赶来上海参加线下活动的粉丝们！我的店铺会开启生日狂欢模式！听说打折力度很强！另外我会从转发这条视频的小伙伴中，抽三位，送“雪宜 ...展开全文c,6月17日 14:30
29,240,108,1738,老是拿奖，怪不好意思的，谢谢微博，谢谢大家的厚爱#超级红人节#,6月16日 22:18
30,340,51,850,我在亚米星球展会现场，给你烤个大虾！～（来自L一直播:Amanda的小厨房正在直播）APP下载地址：O网页链接,6月16日 15:36
31,244,766,564,我知道周三的节目大家都光顾着看风景(我本人)了没仔细看菜，下面是斑斓椰奶冻和泰式蒸鱼的菜谱，拿去吧～这次的大别ye是在“四海维拉”平台上预定的，转发这条微博，抽5位送“四海维拉”给客人定制的三件旅行好物：Sudio VASA BLA瑞典蓝牙耳机、旅行大礼包、Vagnabys丹麦红酒7in1便携醒酒器。,6月16日 14:16
32,37,27,385,周五说来就来！明天15:30~16:30，我会在亚米星球展会的现场烤个大虾，有票的小伙伴记得来吃！来不了小伙伴可以在直播上看啊！学会了就能自己做了~~,6月15日 19:45
33,1018,1759,7332,#曼达小馆##正经厨娘# 前段时间我去了趟泰国的普吉岛，在这样风景无敌好，又有大厨房的地方不做顿饭多可惜啊！于是做了一个又鲜又嫩，配上酸酸辣辣酱汁，有泰式风味扑向全身的泰式蒸鱼。还有颜色看着就很清凉，吃起来有浓浓椰子香还很爽口的斑斓椰奶冻～#理想的生活# LAmanda的小厨房的秒拍视频,6月14日 20:44
34,310,46,5539,#超级红人节# 周五我会去参加微博红人节，感觉自己红红哒～@超级红人节,6月14日 16:20
35,1800,751,4056,看了5分钟中国版深夜食堂……就想问有哪位成年女子敢把泡面当宵夜，请你站出来接受一下我的敬意,6月13日 18:59
36,47,242,432,恭喜@黎尐仙- 等5名用户获得【亚米星球节6月16日套票】。微博官方唯一抽奖工具@微博抽奖平台 对本次抽奖进行监督，结果公正有效。公证链接：O微博抽奖平台,6月9日 15:03
37,125,589,1166,xo酱干烧大虾和炒饭，其实在拍xo酱炒饭的时候，我脑子里一直在循环播放周星驰《食神》里火鸡姐的画面…虽然没有吃过电影里的黯然销魂饭，但这碗饭可以说是非常销魂了！大家试做的话也请搭配食神里火鸡的bgm食用～#微博电影之夜# #我的观影故事#,6月9日 12:15
38,1192,5613,7738,#灵魂美食# 14年我教过大家如何自己在家做xo酱，三年后我终于走上了阿干妈的路…干烧大虾，什锦虾仁炒饭，再加点xo酱，有多好次你们自己看节目吧～福利时间：周五从转发里抽5位盆友，送6月16日亚米星球节的套票，凭票可以免费吃大餐哦，我也会带着我的XO酱去参加这个展会，有空的话去找我玩吧~ ...展开全文c,6月7日 18:42
39,189,89,1509,xo酱干烧大虾和炒饭，来一口么？,6月7日 15:51
40,244,16,1862,有粉丝送我张好看的壁纸，转赠给你们,6月7日 00:10
41,31,45,458,昨天的下午茶线下活动很成功，感谢小伙伴们这么多年来的支持！直播抽中奖的小伙伴注意了，快点把你们的联系方式私信发来，我要给你们发奖品啦！~我记得有小伙伴说微博名和一直播名不一样，把你们的一直播账号页截图私信给我也可以哦！~,6月5日 18:51
42,610,45,1104,请你来喝下午茶阿老师（来自L一直播:Amanda的小厨房正在直播）APP下载地址：O网页链接,6月4日 13:39
43,71,8,576,说好的今天请大家喝下午茶，马上要开始了！很多小伙伴不能来和我玩耍，不要难过，除了下次有机会，你还可以自己泡一壶茶，在直播上参加啊！今天下午两点，直播见！,6月4日 12:34
0,195,477,179,置顶 让烤箱搞定一切，把自由还给自己！食帖第18本书《#真的，烤箱什么都能做# 》全国上市啦！从小食到大餐，烤箱实用指南一本收录！烤箱挑选法 / 经典烤箱菜 / 烘焙进阶 / 温度科学。天猫快速入手：N食帖18·真的，烤箱什么都能做 （转发本条送新书，3个名额）,6月21日 22:07
1,评论,1,48,图5的画风不一样啊。 （《#真的，烤箱什么都能做#》入手方式：京东／当当／亚马逊／淘宝／天猫，检索书名即可）,7月26日 22:39
2,345,169,377,最近看“炒冰”视频的人好多， 没太明白High点是啥。 L秒拍视频,7月26日 22:15
3,60,233,415,Lurpak丹麦黄油CM，用烹饪的声音当伴奏，并没有很洗脑。（60s循环） L秒拍视频,7月26日 21:13
4,55,164,456,明知是模型，还是看饿了。来自Nunu’ s House，日本一家微缩模型公司。（ins. nunus_house),7月25日 22:02
5,64,238,336,真的辣眼睛！认识11种外国辣椒：希腊金椒、烟味辣椒、泰国辣椒、鸟眼辣椒、安可辣椒、风铃辣椒、墨西哥辣椒、哈瓦那辣椒、西班牙干辣椒、娜迦毒蛇辣椒、特立尼达蝎子椒。 L秒拍视频,7月25日 20:59
6,26,69,273,Hana shiro的家，位于东京一处小公寓。因空间有限，她利用不锈钢架+收纳盒，搭建出一个轻巧低成本的“岛式”厨房。#厨房，治愈人生的避难所#,7月24日 21:40
